task_id,name,type,criticality,exec_time,actual_duration,deadline,release_time,mem_io_penalty,data_ready_cycle,wait_cycles,slack_time,cluster_id,assigned_chiplet,assigned_core,replica_core,start_cycle,finish_cycle,state
17952,anneal_i279_e31,COMPUTE_HEAVY,MEDIUM,9879,9879,100000,0,0,4323795,40,-1,6224,1,2,-1,4323795,4333674,COMPLETED
17953,anneal_i279_e32,COMPUTE_HEAVY,MEDIUM,4288,4288,100000,0,0,4304796,2130,-1,723,2,2,-1,4306873,4311161,COMPLETED
17954,anneal_i279_e33,COMPUTE_HEAVY,MEDIUM,7900,7900,100000,0,0,4306514,45,-1,1650,5,3,-1,4306514,4314414,COMPLETED
17955,anneal_i279_e34,COMPUTE_HEAVY,MEDIUM,5065,5065,100000,0,0,4303141,1606,-1,6306,6,2,-1,4304699,4309764,COMPLETED
17956,anneal_i279_e35,COMPUTE_HEAVY,MEDIUM,2673,2673,100000,0,0,2762056,3501,-1,1095,3,1,-1,2765503,2768176,COMPLETED
17957,anneal_i279_e36,COMPUTE_HEAVY,MEDIUM,4754,4754,100000,0,0,4302487,36,-1,6357,1,3,-1,4302487,4307241,COMPLETED
17958,anneal_i279_e37,COMPUTE_HEAVY,MEDIUM,9267,9267,100000,0,0,4292281,60,-1,6370,0,2,-1,4292292,4301559,COMPLETED
17959,anneal_i279_e38,COMPUTE_HEAVY,MEDIUM,4801,4801,100000,0,0,4301299,318,-1,6412,0,2,-1,4301559,4306360,COMPLETED
17960,anneal_i279_e39,COMPUTE_HEAVY,MEDIUM,8653,8653,100000,0,0,4317882,99,-1,6132,0,1,-1,4317935,4326588,COMPLETED
17961,anneal_i279_e40,COMPUTE_HEAVY,MEDIUM,4590,4590,100000,0,0,2914165,40,-1,6860,6,1,-1,2914165,2918755,COMPLETED
17962,anneal_i279_e41,COMPUTE_HEAVY,MEDIUM,1449,1449,100000,0,0,4321818,51,-1,6171,4,0,-1,4321818,4323267,COMPLETED
17963,anneal_i279_e42,COMPUTE_HEAVY,MEDIUM,5580,5580,100000,0,0,4310069,1132,-1,6197,2,2,-1,4311161,4316741,COMPLETED
17964,anneal_i279_e43,COMPUTE_HEAVY,MEDIUM,1797,1797,100000,0,0,4329644,49,-1,2456,6,0,-1,4329644,4331441,COMPLETED
17965,anneal_i279_e44,COMPUTE_HEAVY,MEDIUM,3646,3646,100000,0,0,4328403,47,-1,6255,4,1,-1,4328403,4332049,COMPLETED
17966,anneal_i279_e45,COMPUTE_HEAVY,MEDIUM,1216,1216,100000,0,0,2843283,58,-1,723,2,0,-1,2843283,2844499,COMPLETED
17967,anneal_i279_e46,COMPUTE_HEAVY,MEDIUM,4711,4711,100000,0,0,4306505,1416,-1,6981,0,3,-1,4307885,4312596,COMPLETED
17968,anneal_i279_e47,COMPUTE_HEAVY,MEDIUM,8363,8363,100000,0,0,4303143,129,-1,6323,2,3,-1,4303222,4311585,COMPLETED
17969,anneal_i279_e48,COMPUTE_HEAVY,MEDIUM,1228,1228,100000,0,0,4306349,931,-1,2115,1,3,-1,4307241,4308469,COMPLETED
17970,anneal_i279_e49,COMPUTE_HEAVY,MEDIUM,2739,2739,100000,0,0,4306439,54,-1,6355,6,0,-1,4306439,4309178,COMPLETED
17971,anneal_i279_e50,COMPUTE_HEAVY,MEDIUM,4073,4073,100000,0,0,2742054,4981,-1,531,6,2,-1,2746998,2751071,COMPLETED
17972,anneal_i279_e51,COMPUTE_HEAVY,MEDIUM,7624,7624,100000,0,0,2890484,3241,-1,6411,6,0,-1,2893686,2901310,COMPLETED
17973,anneal_i279_e52,COMPUTE_HEAVY,MEDIUM,8102,8102,100000,0,0,4317334,57,-1,6121,3,3,-1,4317334,4325436,COMPLETED
17974,anneal_i279_e53,COMPUTE_HEAVY,MEDIUM,3801,3801,100000,0,0,4312015,5310,-1,1831,4,0,-1,4317277,4321078,COMPLETED
17975,anneal_i279_e54,COMPUTE_HEAVY,MEDIUM,6281,6281,100000,0,0,4321815,1640,-1,6188,0,2,-1,4323407,4329688,COMPLETED
17976,anneal_i279_e55,COMPUTE_HEAVY,MEDIUM,3450,3450,100000,0,0,2894205,5892,-1,6845,1,3,-1,2900053,2903503,COMPLETED
17977,anneal_i279_e56,COMPUTE_HEAVY,MEDIUM,5590,5590,100000,0,0,3032583,51,-1,2456,6,3,-1,3032583,3038173,COMPLETED
17978,anneal_i279_e57,COMPUTE_HEAVY,MEDIUM,5536,5536,100000,0,0,4328400,44,-1,6254,3,2,-1,4328400,4333936,COMPLETED
17979,anneal_i279_e58,COMPUTE_HEAVY,MEDIUM,9918,9918,100000,0,0,4304789,46,-1,6269,4,2,-1,4304789,4314707,COMPLETED
17980,anneal_i279_e59,COMPUTE_HEAVY,MEDIUM,5709,5709,100000,0,0,4306512,2709,-1,6306,6,0,-1,4309178,4314887,COMPLETED
17981,anneal_i279_e60,COMPUTE_HEAVY,MEDIUM,7367,7367,100000,0,0,2808517,1257,-1,165,4,0,-1,2809717,2817084,COMPLETED
17982,anneal_i279_e61,COMPUTE_HEAVY,MEDIUM,9979,9979,100000,0,0,2989931,4965,-1,2115,1,2,-1,2994847,3004826,COMPLETED
17983,anneal_i279_e62,COMPUTE_HEAVY,MEDIUM,2491,2491,100000,0,0,4306425,2357,-1,6372,2,1,-1,4308742,4311233,COMPLETED
17984,anneal_i279_e63,COMPUTE_HEAVY,MEDIUM,3195,3195,100000,0,0,4301358,47,-1,6399,1,0,-1,4301358,4304553,COMPLETED
17985,anneal_i280_e0,COMPUTE_HEAVY,MEDIUM,7753,7753,100000,0,0,2785971,8509,-1,6427,1,0,-1,2794422,2802175,COMPLETED
17986,anneal_i280_e1,COMPUTE_HEAVY,MEDIUM,2696,2696,100000,0,0,4322963,42,-1,6135,3,1,-1,4322963,4325659,COMPLETED
17987,anneal_i280_e2,COMPUTE_HEAVY,MEDIUM,1992,1992,100000,0,0,4329809,1793,-1,6175,1,3,-1,4331559,4333551,COMPLETED
17988,anneal_i280_e3,COMPUTE_HEAVY,MEDIUM,7275,7275,100000,0,0,4331174,50,-1,349,6,2,-1,4331174,4338449,COMPLETED
17989,anneal_i280_e4,COMPUTE_HEAVY,MEDIUM,5199,5199,100000,0,0,4333522,1690,-1,6209,0,0,-1,4335161,4340360,COMPLETED
17990,anneal_i280_e5,COMPUTE_HEAVY,MEDIUM,9862,9862,100000,0,0,2892187,8451,-1,2457,0,2,-1,2900586,2910448,COMPLETED
17991,anneal_i280_e6,COMPUTE_HEAVY,MEDIUM,8219,8219,100000,0,0,4333399,2034,-1,6274,2,1,-1,4335385,4343604,COMPLETED
17992,anneal_i280_e7,COMPUTE_HEAVY,MEDIUM,9489,9489,100000,0,0,4314467,53,-1,1650,5,1,-1,4314467,4323956,COMPLETED
17993,anneal_i280_e8,COMPUTE_HEAVY,MEDIUM,9737,9737,100000,0,0,4311638,7313,-1,6306,6,0,-1,4318898,4328635,COMPLETED
17994,anneal_i280_e9,COMPUTE_HEAVY,MEDIUM,9719,9719,100000,0,0,4308524,55,-1,1095,3,2,-1,4308524,4318243,COMPLETED
17995,anneal_i280_e10,COMPUTE_HEAVY,MEDIUM,4652,4652,100000,0,0,2954111,13893,-1,6895,0,2,-1,2967967,2972619,COMPLETED
17996,anneal_i280_e11,COMPUTE_HEAVY,MEDIUM,7353,7353,100000,0,0,4310102,2267,-1,6367,4,3,-1,4312310,4319663,COMPLETED
17997,anneal_i280_e12,COMPUTE_HEAVY,MEDIUM,1396,1396,100000,0,0,4311049,4764,-1,1462,6,2,-1,4315773,4317169,COMPLETED
17998,anneal_i280_e13,COMPUTE_HEAVY,MEDIUM,2197,2197,100000,0,0,4326639,5031,-1,6134,2,0,-1,4331619,4333816,COMPLETED
17999,anneal_i280_e14,COMPUTE_HEAVY,MEDIUM,2981,2981,100000,0,0,4323448,41,-1,6144,5,3,-1,4323448,4326429,COMPLETED
18000,anneal_i280_e15,COMPUTE_HEAVY,MEDIUM,4923,4923,100000,0,0,2825000,47,-1,1832,5,2,-1,2825000,2829923,COMPLETED
18001,anneal_i280_e16,COMPUTE_HEAVY,MEDIUM,8518,8518,100000,0,0,4331174,50,-1,349,6,1,-1,4331174,4339692,COMPLETED
18002,anneal_i280_e17,COMPUTE_HEAVY,MEDIUM,9945,9945,100000,0,0,4333526,3398,-1,6209,0,1,-1,4336869,4346814,COMPLETED
18003,anneal_i280_e18,COMPUTE_HEAVY,MEDIUM,6463,6463,100000,0,0,4333979,7037,-1,6224,1,2,-1,4340973,4347436,COMPLETED
18004,anneal_i280_e19,COMPUTE_HEAVY,MEDIUM,8752,8752,100000,0,0,4314763,4507,-1,723,2,1,-1,4319214,4327966,COMPLETED
18005,anneal_i280_e20,COMPUTE_HEAVY,MEDIUM,8208,8208,100000,0,0,3049679,47,-1,1651,6,1,-1,3049679,3057887,COMPLETED
18006,anneal_i280_e21,COMPUTE_HEAVY,MEDIUM,6618,6618,100000,0,0,4309801,1553,-1,6307,0,1,-1,4311317,4317935,COMPLETED
18007,anneal_i280_e22,COMPUTE_HEAVY,MEDIUM,3784,3784,100000,0,0,4308526,57,-1,1096,4,3,-1,4308526,4312310,COMPLETED
18008,anneal_i280_e23,COMPUTE_HEAVY,MEDIUM,8896,8896,100000,0,0,4316317,3403,-1,2116,2,3,-1,4319662,4328558,COMPLETED
18009,anneal_i280_e24,COMPUTE_HEAVY,MEDIUM,3669,3669,100000,0,0,4311067,5250,-1,531,6,3,-1,4316259,4319928,COMPLETED
18010,anneal_i280_e25,COMPUTE_HEAVY,MEDIUM,1596,1596,100000,0,0,2611051,91,-1,6876,5,1,-1,2611096,2612692,COMPLETED
18011,anneal_i280_e26,COMPUTE_HEAVY,MEDIUM,9617,9617,100000,0,0,4326639,51,-1,6133,1,0,-1,4326639,4336256,COMPLETED
18012,anneal_i280_e27,COMPUTE_HEAVY,MEDIUM,5047,5047,100000,0,0,4323466,3181,-1,6132,0,1,-1,4326588,4331635,COMPLETED
18013,anneal_i280_e28,COMPUTE_HEAVY,MEDIUM,1214,1214,100000,0,0,4329803,2207,-1,6188,0,0,-1,4331973,4333187,COMPLETED
18014,anneal_i280_e29,COMPUTE_HEAVY,MEDIUM,2846,2846,100000,0,0,4333526,6163,-1,6209,0,2,-1,4339634,4342480,COMPLETED
18015,anneal_i280_e30,COMPUTE_HEAVY,MEDIUM,5806,5806,100000,0,0,2963783,59,-1,1286,5,0,-1,2963783,2969589,COMPLETED
18016,anneal_i280_e31,COMPUTE_HEAVY,MEDIUM,2171,2171,100000,0,0,4333725,7019,-1,6224,1,3,-1,4340693,4342864,COMPLETED
18017,anneal_i280_e32,COMPUTE_HEAVY,MEDIUM,5853,5853,100000,0,0,4314749,42,-1,6282,3,0,-1,4314749,4320602,COMPLETED
18018,anneal_i280_e33,COMPUTE_HEAVY,MEDIUM,5072,5072,100000,0,0,4314932,45,-1,6308,1,0,-1,4314932,4320004,COMPLETED
18019,anneal_i280_e34,COMPUTE_HEAVY,MEDIUM,8025,8025,100000,0,0,4311637,52,-1,6323,2,3,-1,4311637,4319662,COMPLETED
18020,anneal_i280_e35,COMPUTE_HEAVY,MEDIUM,1853,1853,100000,0,0,2768230,230,-1,1096,4,3,-1,2768406,2770259,COMPLETED
18021,anneal_i280_e36,COMPUTE_HEAVY,MEDIUM,4011,4011,100000,0,0,4309234,5709,-1,6355,6,0,-1,4314887,4318898,COMPLETED
18022,anneal_i280_e37,COMPUTE_HEAVY,MEDIUM,2695,2695,100000,0,0,4304609,56,-1,6399,1,1,-1,4304609,4307304,COMPLETED
18023,anneal_i280_e38,COMPUTE_HEAVY,MEDIUM,6162,6162,100000,0,0,4314325,52,-1,6097,0,3,-1,4314325,4320487,COMPLETED
18024,anneal_i280_e39,COMPUTE_HEAVY,MEDIUM,4155,4155,100000,0,0,4326625,37,-1,6121,3,0,-1,4326625,4330780,COMPLETED
18025,anneal_i280_e40,COMPUTE_HEAVY,MEDIUM,1464,1464,100000,0,0,2918797,2533,-1,916,6,2,-1,2921288,2922752,COMPLETED
18026,anneal_i280_e41,COMPUTE_HEAVY,MEDIUM,4509,4509,100000,0,0,4329724,36,-1,6171,4,3,-1,4329724,4334233,COMPLETED
18027,anneal_i280_e42,COMPUTE_HEAVY,MEDIUM,8504,8504,100000,0,0,4332756,1116,-1,6197,2,0,-1,4333816,4342320,COMPLETED
18028,anneal_i280_e43,COMPUTE_HEAVY,MEDIUM,7462,7462,100000,0,0,4331479,1969,-1,2457,0,3,-1,4333410,4340872,COMPLETED
18029,anneal_i280_e44,COMPUTE_HEAVY,MEDIUM,2171,2171,100000,0,0,4333987,198,-1,6254,3,3,-1,4334134,4336305,COMPLETED
18030,anneal_i280_e45,COMPUTE_HEAVY,MEDIUM,4735,4735,100000,0,0,2844539,1339,-1,724,3,2,-1,2845838,2850573,COMPLETED
18031,anneal_i280_e46,COMPUTE_HEAVY,MEDIUM,3994,3994,100000,0,0,4314931,44,-1,6981,0,0,-1,4314931,4318925,COMPLETED
18032,anneal_i280_e47,COMPUTE_HEAVY,MEDIUM,6803,6803,100000,0,0,4311622,4962,-1,165,4,1,-1,4316547,4323350,COMPLETED
18033,anneal_i280_e48,COMPUTE_HEAVY,MEDIUM,9095,9095,100000,0,0,4316298,5424,-1,6358,2,2,-1,4321683,4330778,COMPLETED
18034,anneal_i280_e49,COMPUTE_HEAVY,MEDIUM,8804,8804,100000,0,0,4311281,3474,-1,6367,4,2,-1,4314707,4323511,COMPLETED
18035,anneal_i280_e50,COMPUTE_HEAVY,MEDIUM,3954,3954,100000,0,0,2751127,1965,-1,531,6,0,-1,2753036,2756990,COMPLETED
18036,anneal_i280_e51,COMPUTE_HEAVY,MEDIUM,8443,8443,100000,0,0,2901365,55,-1,6411,6,2,-1,2901365,2909808,COMPLETED
18037,anneal_i280_e52,COMPUTE_HEAVY,MEDIUM,2941,2941,100000,0,0,4325483,4252,-1,6146,0,2,-1,4329688,4332629,COMPLETED
18038,anneal_i280_e53,COMPUTE_HEAVY,MEDIUM,7005,7005,100000,0,0,4329807,2863,-1,6174,0,2,-1,4332629,4339634,COMPLETED
18039,anneal_i280_e54,COMPUTE_HEAVY,MEDIUM,7299,7299,100000,0,0,4331174,2550,-1,6189,1,2,-1,4333674,4340973,COMPLETED
18040,anneal_i280_e55,COMPUTE_HEAVY,MEDIUM,7586,7586,100000,0,0,2903548,11402,-1,350,0,3,-1,2914905,2922491,COMPLETED
18041,anneal_i280_e56,COMPUTE_HEAVY,MEDIUM,9916,9916,100000,0,0,3038229,15120,-1,2458,1,1,-1,3053293,3063209,COMPLETED
18042,anneal_i280_e57,COMPUTE_HEAVY,MEDIUM,8344,8344,100000,0,0,4333992,2369,-1,6254,3,3,-1,4336305,4344649,COMPLETED
18043,anneal_i280_e58,COMPUTE_HEAVY,MEDIUM,2850,2850,100000,0,0,4314759,52,-1,6294,1,2,-1,4314759,4317609,COMPLETED
18044,anneal_i280_e59,COMPUTE_HEAVY,MEDIUM,4835,4835,100000,0,0,4314942,1272,-1,6308,1,1,-1,4316159,4320994,COMPLETED
18045,anneal_i280_e60,COMPUTE_HEAVY,MEDIUM,1463,1463,100000,0,0,2817123,6602,-1,6840,1,1,-1,2823686,2825149,COMPLETED
18046,anneal_i280_e61,COMPUTE_HEAVY,MEDIUM,1070,1070,100000,0,0,3004874,6115,-1,2116,2,2,-1,3010941,3012011,COMPLETED
18047,anneal_i280_e62,COMPUTE_HEAVY,MEDIUM,7925,7925,100000,0,0,4311289,56,-1,6372,2,1,-1,4311289,4319214,COMPLETED
18048,anneal_i280_e63,COMPUTE_HEAVY,MEDIUM,9699,9699,100000,0,0,4311056,6160,-1,1462,6,2,-1,4317169,4326868,COMPLETED
18049,anneal_i281_e0,COMPUTE_HEAVY,MEDIUM,7551,7551,100000,0,0,2802221,5819,-1,6427,1,3,-1,2807994,2815545,COMPLETED
18050,anneal_i281_e1,COMPUTE_HEAVY,MEDIUM,1444,1444,100000,0,0,4326480,4100,-1,6979,0,0,-1,4330529,4331973,COMPLETED
18051,anneal_i281_e2,COMPUTE_HEAVY,MEDIUM,9543,9543,100000,0,0,4333596,6809,-1,6188,0,0,-1,4340360,4349903,COMPLETED
18052,anneal_i281_e3,COMPUTE_HEAVY,MEDIUM,9886,9886,100000,0,0,4342526,46,-1,6197,2,2,-1,4342526,4352412,COMPLETED
18053,anneal_i281_e4,COMPUTE_HEAVY,MEDIUM,3364,3364,100000,0,0,4346851,6122,-1,2458,1,3,-1,4352936,4356300,COMPLETED
18054,anneal_i281_e5,COMPUTE_HEAVY,MEDIUM,1198,1198,100000,0,0,2910505,2120,-1,2459,2,0,-1,2912568,2913766,COMPLETED
18055,anneal_i281_e6,COMPUTE_HEAVY,MEDIUM,3386,3386,100000,0,0,4343646,749,-1,6289,3,0,-1,4344353,4347739,COMPLETED
18056,anneal_i281_e7,COMPUTE_HEAVY,MEDIUM,8054,8054,100000,0,0,4324014,58,-1,1650,5,0,-1,4324014,4332068,COMPLETED
18057,anneal_i281_e8,COMPUTE_HEAVY,MEDIUM,2034,2034,100000,0,0,4328679,4716,-1,6323,2,1,-1,4333351,4335385,COMPLETED
18058,anneal_i281_e9,COMPUTE_HEAVY,MEDIUM,1873,1873,100000,0,0,4330837,59,-1,1096,4,0,-1,4330837,4332710,COMPLETED
18059,anneal_i281_e10,COMPUTE_HEAVY,MEDIUM,1316,1316,100000,0,0,2972656,37,-1,2118,4,2,-1,2972656,2973972,COMPLETED
18060,anneal_i281_e11,COMPUTE_HEAVY,MEDIUM,1316,1316,100000,0,0,4319987,6940,-1,531,6,2,-1,4326868,4328184,COMPLETED
18061,anneal_i281_e12,COMPUTE_HEAVY,MEDIUM,6646,6646,100000,0,0,4320545,58,-1,1463,0,3,-1,4320545,4327191,COMPLETED
18062,anneal_i281_e13,COMPUTE_HEAVY,MEDIUM,4225,4225,100000,0,0,4336294,3872,-1,6121,3,0,-1,4340128,4344353,COMPLETED
18063,anneal_i281_e14,COMPUTE_HEAVY,MEDIUM,3980,3980,100000,0,0,4339684,50,-1,916,6,3,-1,4339684,4343664,COMPLETED
18064,anneal_i281_e15,COMPUTE_HEAVY,MEDIUM,9835,9835,100000,0,0,2829976,1695,-1,1832,5,3,-1,2831618,2841453,COMPLETED
18065,anneal_i281_e16,COMPUTE_HEAVY,MEDIUM,4892,4892,100000,0,0,4342526,46,-1,6211,2,0,-1,4342526,4347418,COMPLETED
18066,anneal_i281_e17,COMPUTE_HEAVY,MEDIUM,6365,6365,100000,0,0,4346850,36,-1,6243,6,2,-1,4346850,4353215,COMPLETED
18067,anneal_i281_e18,COMPUTE_HEAVY,MEDIUM,9852,9852,100000,0,0,4347482,46,-1,6271,6,0,-1,4347482,4357334,COMPLETED
18068,anneal_i281_e19,COMPUTE_HEAVY,MEDIUM,6127,6127,100000,0,0,4328007,41,-1,724,3,3,-1,4328007,4334134,COMPLETED
18069,anneal_i281_e20,COMPUTE_HEAVY,MEDIUM,9879,9879,100000,0,0,3057937,50,-1,1651,6,0,-1,3057937,3067816,COMPLETED
18070,anneal_i281_e21,COMPUTE_HEAVY,MEDIUM,3101,3101,100000,0,0,4319720,58,-1,6307,0,0,-1,4319720,4322821,COMPLETED
18071,anneal_i281_e22,COMPUTE_HEAVY,MEDIUM,1974,1974,100000,0,0,4330816,2409,-1,6982,0,0,-1,4333187,4335161,COMPLETED
18072,anneal_i281_e23,COMPUTE_HEAVY,MEDIUM,8949,8949,100000,0,0,4328610,52,-1,6385,1,1,-1,4328610,4337559,COMPLETED
18073,anneal_i281_e24,COMPUTE_HEAVY,MEDIUM,5131,5131,100000,0,0,4326906,4878,-1,6414,2,3,-1,4331746,4336877,COMPLETED
18074,anneal_i281_e25,COMPUTE_HEAVY,MEDIUM,9754,9754,100000,0,0,2612732,1972,-1,1463,0,0,-1,2614664,2624418,COMPLETED
18075,anneal_i281_e26,COMPUTE_HEAVY,MEDIUM,6271,6271,100000,0,0,4336315,7519,-1,6133,1,0,-1,4343775,4350046,COMPLETED
18076,anneal_i281_e27,COMPUTE_HEAVY,MEDIUM,4962,4962,100000,0,0,4339692,58,-1,916,6,2,-1,4339692,4344654,COMPLETED
18077,anneal_i281_e28,COMPUTE_HEAVY,MEDIUM,6332,6332,100000,0,0,4341019,6463,-1,6189,1,2,-1,4347436,4353768,COMPLETED
18078,anneal_i281_e29,COMPUTE_HEAVY,MEDIUM,7252,7252,100000,0,0,4346854,4494,-1,350,0,2,-1,4351308,4358560,COMPLETED
18079,anneal_i281_e30,COMPUTE_HEAVY,MEDIUM,8186,8186,100000,0,0,2969629,3364,-1,1287,6,1,-1,2972953,2981139,COMPLETED
18080,anneal_i281_e31,COMPUTE_HEAVY,MEDIUM,6805,6805,100000,0,0,4342908,44,-1,6271,6,1,-1,4342908,4349713,COMPLETED
18081,anneal_i281_e32,COMPUTE_HEAVY,MEDIUM,4853,4853,100000,0,0,4320652,50,-1,724,3,2,-1,4320652,4325505,COMPLETED
18082,anneal_i281_e33,COMPUTE_HEAVY,MEDIUM,1456,1456,100000,0,0,4328686,1468,-1,6308,1,3,-1,4330103,4331559,COMPLETED
18083,anneal_i281_e34,COMPUTE_HEAVY,MEDIUM,3691,3691,100000,0,0,4323409,59,-1,165,4,3,-1,4323409,4327100,COMPLETED
18084,anneal_i281_e35,COMPUTE_HEAVY,MEDIUM,5089,5089,100000,0,0,2770299,14052,-1,1097,5,1,-1,2784311,2789400,COMPLETED
18085,anneal_i281_e36,COMPUTE_HEAVY,MEDIUM,6219,6219,100000,0,0,4323548,3680,-1,6384,0,3,-1,4327191,4333410,COMPLETED
18086,anneal_i281_e37,COMPUTE_HEAVY,MEDIUM,3193,3193,100000,0,0,4326910,42,-1,6413,1,3,-1,4326910,4330103,COMPLETED
18087,anneal_i281_e38,COMPUTE_HEAVY,MEDIUM,6923,6923,100000,0,0,4333855,39,-1,6411,6,0,-1,4333855,4340778,COMPLETED
18088,anneal_i281_e39,COMPUTE_HEAVY,MEDIUM,7765,7765,100000,0,0,4332678,49,-1,6135,3,1,-1,4332678,4340443,COMPLETED
18089,anneal_i281_e40,COMPUTE_HEAVY,MEDIUM,7054,7054,100000,0,0,2922791,20686,-1,917,0,3,-1,2943438,2950492,COMPLETED
18090,anneal_i281_e41,COMPUTE_HEAVY,MEDIUM,1367,1367,100000,0,0,4341009,36,-1,6171,4,3,-1,4341009,4342376,COMPLETED
18091,anneal_i281_e42,COMPUTE_HEAVY,MEDIUM,9912,9912,100000,0,0,4342358,38,-1,6226,3,1,-1,4342358,4352270,COMPLETED
18092,anneal_i281_e43,COMPUTE_HEAVY,MEDIUM,5627,5627,100000,0,0,4347482,6332,-1,2458,1,2,-1,4353768,4359395,COMPLETED
18093,anneal_i281_e44,COMPUTE_HEAVY,MEDIUM,8053,8053,100000,0,0,4344699,50,-1,6254,3,3,-1,4344699,4352752,COMPLETED
18094,anneal_i281_e45,COMPUTE_HEAVY,MEDIUM,7409,7409,100000,0,0,2850617,6967,-1,725,4,2,-1,2857540,2864949,COMPLETED
18095,anneal_i281_e46,COMPUTE_HEAVY,MEDIUM,7708,7708,100000,0,0,4321030,1827,-1,6982,0,0,-1,4322821,4330529,COMPLETED
18096,anneal_i281_e47,COMPUTE_HEAVY,MEDIUM,3825,3825,100000,0,0,4323390,40,-1,6346,4,0,-1,4323390,4327215,COMPLETED
18097,anneal_i281_e48,COMPUTE_HEAVY,MEDIUM,8481,8481,100000,0,0,4330818,2587,-1,2116,2,2,-1,4333365,4341846,COMPLETED
18098,anneal_i281_e49,COMPUTE_HEAVY,MEDIUM,3188,3188,100000,0,0,4323563,5047,-1,6372,2,3,-1,4328558,4331746,COMPLETED
18099,anneal_i281_e50,COMPUTE_HEAVY,MEDIUM,7200,7200,100000,0,0,2757040,14412,-1,532,0,0,-1,2771402,2778602,COMPLETED
18100,anneal_i281_e51,COMPUTE_HEAVY,MEDIUM,3923,3923,100000,0,0,2909851,1197,-1,6427,1,1,-1,2911005,2914928,COMPLETED
18101,anneal_i281_e52,COMPUTE_HEAVY,MEDIUM,3398,3398,100000,0,0,4332676,842,-1,6978,0,1,-1,4333471,4336869,COMPLETED
18102,anneal_i281_e53,COMPUTE_HEAVY,MEDIUM,7164,7164,100000,0,0,4339680,46,-1,1832,5,1,-1,4339680,4346844,COMPLETED
18103,anneal_i281_e54,COMPUTE_HEAVY,MEDIUM,7372,7372,100000,0,0,4342515,7566,-1,6189,1,0,-1,4350046,4357418,COMPLETED
18104,anneal_i281_e55,COMPUTE_HEAVY,MEDIUM,8337,8337,100000,0,0,2922532,3077,-1,351,1,2,-1,2925568,2933905,COMPLETED
18105,anneal_i281_e56,COMPUTE_HEAVY,MEDIUM,7664,7664,100000,0,0,3063264,18045,-1,2458,1,2,-1,3081254,3088918,COMPLETED
18106,anneal_i281_e57,COMPUTE_HEAVY,MEDIUM,1416,1416,100000,0,0,4344697,387,-1,6274,2,1,-1,4345036,4346452,COMPLETED
18107,anneal_i281_e58,COMPUTE_HEAVY,MEDIUM,2587,2587,100000,0,0,4323994,6822,-1,6309,2,2,-1,4330778,4333365,COMPLETED
18108,anneal_i281_e59,COMPUTE_HEAVY,MEDIUM,6717,6717,100000,0,0,4328685,50,-1,165,4,2,-1,4328685,4335402,COMPLETED
18109,anneal_i281_e60,COMPUTE_HEAVY,MEDIUM,1952,1952,100000,0,0,2825202,1541,-1,166,5,1,-1,2826690,2828642,COMPLETED
18110,anneal_i281_e61,COMPUTE_HEAVY,MEDIUM,6459,6459,100000,0,0,3012054,10850,-1,2117,3,2,-1,3022861,3029320,COMPLETED
18111,anneal_i281_e62,COMPUTE_HEAVY,MEDIUM,3263,3263,100000,0,0,4319987,8428,-1,6372,2,0,-1,4328356,4331619,COMPLETED
18112,anneal_i281_e63,COMPUTE_HEAVY,MEDIUM,1002,1002,100000,0,0,4326926,1767,-1,1462,6,0,-1,4328635,4329637,COMPLETED
18113,anneal_i282_e0,COMPUTE_HEAVY,MEDIUM,7698,7698,100000,0,0,2815598,11454,-1,6467,6,0,-1,2826999,2834697,COMPLETED
18114,anneal_i282_e1,COMPUTE_HEAVY,MEDIUM,1154,1154,100000,0,0,4343722,58,-1,916,6,0,-1,4343722,4344876,COMPLETED
18115,anneal_i282_e2,COMPUTE_HEAVY,MEDIUM,5129,5129,100000,0,0,4353824,56,-1,6200,5,1,-1,4353824,4358953,COMPLETED
18116,anneal_i282_e3,COMPUTE_HEAVY,MEDIUM,6368,6368,100000,0,0,4358618,606,-1,350,0,3,-1,4359166,4365534,COMPLETED
18117,anneal_i282_e4,COMPUTE_HEAVY,MEDIUM,9102,9102,100000,0,0,4359442,47,-1,1287,6,1,-1,4359442,4368544,COMPLETED
18118,anneal_i282_e5,COMPUTE_HEAVY,MEDIUM,9710,9710,100000,0,0,2913823,5777,-1,2459,2,2,-1,2919543,2929253,COMPLETED
18119,anneal_i282_e6,COMPUTE_HEAVY,MEDIUM,4901,4901,100000,0,0,4347797,4531,-1,6289,3,1,-1,4352270,4357171,COMPLETED
18120,anneal_i282_e7,COMPUTE_HEAVY,MEDIUM,7519,7519,100000,0,0,4332121,4188,-1,6308,1,0,-1,4336256,4343775,COMPLETED
18121,anneal_i282_e8,COMPUTE_HEAVY,MEDIUM,8762,8762,100000,0,0,4335430,5487,-1,6307,0,3,-1,4340872,4349634,COMPLETED
18122,anneal_i282_e9,COMPUTE_HEAVY,MEDIUM,5534,5534,100000,0,0,4341893,47,-1,1096,4,2,-1,4341893,4347427,COMPLETED
18123,anneal_i282_e10,COMPUTE_HEAVY,MEDIUM,3910,3910,100000,0,0,2974012,15093,-1,6896,0,0,-1,2989065,2992975,COMPLETED
